station-num,station-region,typhoon,date,wind-avg-speed,wind-avg-strength,wind-moment-speed,wind-moment-strength,daily-rain,type
11,恆春,莫蘭蒂,2010/9/10,5.4,3,12.8,6,6,4
11,恆春,萊羅克,2010/9/2,5.2,3,11.2,6,96.5,4
11,恆春,萊羅克,2010/9/1,8.3,5,16.8,7,83.5,2
11,恆春,南修,2010/8/31,5.2,3,10.9,6,16,4
11,恆春,芭瑪,2009/10/6,11.5,6,26,10,34.5,1
11,恆春,芭瑪,2009/10/5,6.6,4,13.2,6,81,2
11,恆春,芭瑪,2009/10/4,12.8,6,27,10,49,1
11,恆春,莫拉克,2009/8/10,5.4,3,12.7,6,3,4
11,恆春,莫拉克,2009/8/9,9.7,5,24.8,10,26.5,3
11,恆春,莫拉克,2009/8/8,15,7,36.1,12,406.5,3
11,恆春,莫拉克,2009/8/7,16.2,7,34,12,294,3
11,恆春,莫拉克,2009/8/6,8.1,5,19.8,8,2.5,4
11,恆春,莫拉菲,2009/7/18,9.3,5,22.6,9,18.5,4
11,恆春,蓮花,2009/6/22,5.1,3,11.1,6,0,4
11,恆春,蓮花,2009/6/21,8.1,5,16.5,7,6.8,4
11,恆春,薔密,2008/9/29,5.8,4,13.2,6,19.5,2
11,恆春,薔密,2008/9/28,12.4,6,28.6,11,35.5,3
11,恆春,薔密,2008/9/27,9.3,5,19.7,8,0.7,4
11,恆春,哈格比,2008/9/23,11.4,6,22.9,9,11,4
11,恆春,哈格比,2008/9/22,14.4,7,31.8,11,47.5,1
11,恆春,辛樂克,2008/9/16,4.8,3,10.4,5,1.5,4
11,恆春,辛樂克,2008/9/15,4.8,3,10.7,5,0,4
11,恆春,辛樂克,2008/9/14,10.2,5,24,9,1,2
11,恆春,辛樂克,2008/9/13,12.9,6,28.4,10,4,3
11,恆春,辛樂克,2008/9/12,8,5,19.6,8,0,4
11,恆春,如麗,2008/8/21,7.2,4,16.1,7,18.5,4
11,恆春,如麗,2008/8/20,8.5,5,17.5,8,22.5,4
11,恆春,鳳凰,2008/7/29,7.5,4,16.4,7,57,4
11,恆春,鳳凰,2008/7/28,13.6,6,27.4,10,86,3
11,恆春,鳳凰,2008/7/27,2.4,2,4.8,3,0.5,4
11,恆春,卡玫基,2008/7/18,6.7,4,15.9,7,62.2,4
11,恆春,卡玫基,2008/7/17,8.6,5,21.1,9,147.5,4
11,恆春,米塔,2007/11/27,10.2,5,23.3,9,62,4
11,恆春,柯羅莎,2007/10/7,7.5,4,17,7,1,4
11,恆春,柯羅莎,2007/10/6,15.5,7,32.3,11,0.5,3
11,恆春,柯羅莎,2007/10/5,3.5,3,7,4,3,4
11,恆春,韋帕,2007/9/19,5.3,3,10.3,5,0,4
11,恆春,韋帕,2007/9/18,9.8,5,22,9,0.8,4
11,恆春,聖帕,2007/8/19,7.1,4,14.2,7,95.7,4
11,恆春,聖帕,2007/8/18,9.4,5,22.4,9,40.5,2
11,恆春,聖帕,2007/8/17,5.4,3,13.1,6,48.5,4
11,恆春,梧提,2007/8/9,4.8,3,9.4,5,109,4
11,恆春,帕布,2007/8/8,16.3,7,29.8,11,374.5,3
11,恆春,帕布,2007/8/7,7.7,4,19,8,61,4
11,恆春,珊珊,2006/9/16,6.6,4,18.3,8,1.5,4
11,恆春,珊珊,2006/9/15,5.9,4,13.7,6,25,4
11,恆春,桑美,2006/8/10,4.5,3,7.3,4,13.5,4
11,恆春,寶發,2006/8/9,7.3,4,13.6,6,12,4
11,恆春,寶發,2006/8/8,4.3,3,8.1,5,4.5,4
11,恆春,凱米,2006/7/26,7.3,4,16.3,7,61,4
11,恆春,凱米,2006/7/25,8.7,5,17.6,8,165,2
11,恆春,凱米,2006/7/24,8.9,5,19.5,8,27,4
11,恆春,碧利斯,2006/7/15,8.1,5,14.9,7,18.5,4
11,恆春,碧利斯,2006/7/14,9.9,5,21.2,9,87.3,4
11,恆春,碧利斯,2006/7/13,9.3,5,26.3,10,6.5,1
11,恆春,艾維尼,2006/7/9,7.1,4,16.7,7,41.4,4
11,恆春,艾維尼,2006/7/8,6.7,4,14.3,7,99,4
11,恆春,珍珠,2006/5/18,6.7,4,13.6,6,0.5,4
11,恆春,珍珠,2006/5/17,7.3,4,14.3,7,199.5,4
12,宜蘭,天鵝,2015/8/23,6.8,4,13.4,6,58,4
12,宜蘭,天鵝,2015/8/22,5.6,4,11.2,6,42,4
12,宜蘭,天鵝,2015/8/21,5.3,3,8.6,5,34.5,4
12,宜蘭,蘇迪勒,2015/8/9,8.8,5,20.4,8,7.4,4
12,宜蘭,蘇迪勒,2015/8/8,28.2,10,49.7,15,304,3
12,宜蘭,蘇迪勒,2015/8/7,17.7,8,30.8,11,12.9,3
12,宜蘭,昌鴻,2015/7/11,7.6,4,16.6,7,0,4
12,宜蘭,昌鴻,2015/7/10,7.2,4,17.9,8,24.9,4
12,宜蘭,蓮花,2015/7/9,8.2,5,12,6,3.3,4
12,宜蘭,蓮花,2015/7/8,8.1,5,15.9,7,11.2,4
12,宜蘭,蓮花,2015/7/7,7.1,4,15.5,7,0,4
12,宜蘭,紅霞,2015/5/11,7.7,4,13.4,6,1.7,4
12,宜蘭,鳳凰,2014/9/22,4.7,3,6.5,4,9.3,4
12,宜蘭,鳳凰,2014/9/21,10.6,5,17.5,8,70.2,2
12,宜蘭,鳳凰,2014/9/20,8.5,5,14.9,7,0,4
12,宜蘭,麥德姆,2014/7/23,14.3,7,26.5,10,102.7,3
12,宜蘭,麥德姆,2014/7/22,9.3,5,21.9,9,77.9,2
12,宜蘭,哈吉貝,2014/6/15,3.4,3,5.1,3,1.2,4
12,宜蘭,菲特,2013/10/7,6.1,4,9.4,5,1.2,4
12,宜蘭,菲特,2013/10/6,10.4,5,21,9,23.7,4
12,宜蘭,菲特,2013/10/5,5.3,3,10.6,5,26.4,4
12,宜蘭,天兔,2013/9/22,9.8,5,18.9,8,20.1,4
12,宜蘭,天兔,2013/9/21,10.5,5,20.1,8,42.4,4
12,宜蘭,天兔,2013/9/20,9.2,5,15.2,7,18.6,4
12,宜蘭,康芮,2013/8/29,3.8,3,6.7,4,12.8,2
12,宜蘭,康芮,2013/8/28,4.9,3,8.3,5,10.9,4
12,宜蘭,潭美,2013/8/22,4.1,3,8.4,5,7.9,4
12,宜蘭,潭美,2013/8/21,8.2,5,14.5,7,127.5,2
12,宜蘭,西馬隆,2013/7/18,3.8,3,7.8,4,4.4,4
12,宜蘭,蘇力,2013/7/13,22.3,9,37.1,13,151,3
12,宜蘭,蘇力,2013/7/12,15.2,7,28.7,11,42.5,3
12,宜蘭,杰拉華,2012/9/28,8.9,5,17.3,8,6,4
12,宜蘭,天秤,2012/8/28,6.5,4,10.3,5,16.6,4
12,宜蘭,天秤,2012/8/27,4.8,3,7.2,4,6.7,4
12,宜蘭,天秤,2012/8/25,6.1,4,10.4,5,15.3,4
12,宜蘭,天秤,2012/8/24,7.6,4,13.2,6,27.7,2
12,宜蘭,天秤,2012/8/23,9.1,5,12,6,6.4,2
12,宜蘭,天秤,2012/8/22,8.9,5,12.3,6,0.4,4
12,宜蘭,啟德,2012/8/15,8.2,5,12.3,6,10.7,4
12,宜蘭,海葵,2012/8/7,7.5,4,13.9,7,0,4
12,宜蘭,蘇拉,2012/8/3,4.7,3,7.1,4,0.9,4
12,宜蘭,蘇拉,2012/8/2,19.3,8,30.6,11,198.8,3
12,宜蘭,蘇拉,2012/8/1,13.6,6,23,9,212,2
12,宜蘭,蘇拉,2012/7/31,11.3,6,22.3,9,71.7,4
12,宜蘭,杜蘇芮,2012/6/29,7.9,4,15.4,7,0,4
12,宜蘭,泰利,2012/6/21,6.5,4,10.2,5,3.3,4
12,宜蘭,泰利,2012/6/20,3.1,2,4.2,3,22.2,2
12,宜蘭,南瑪都,2011/8/31,4.7,3,6.9,4,0,4
12,宜蘭,南瑪都,2011/8/30,6.2,4,13.6,6,0,4
12,宜蘭,南瑪都,2011/8/29,8.3,5,15.1,7,20.3,2
12,宜蘭,南瑪都,2011/8/28,10.3,5,18.9,8,111.8,4
12,宜蘭,梅花,2011/8/6,7.4,4,13.4,6,0,4
12,宜蘭,梅花,2011/8/5,8.2,5,14.9,7,0,4
12,宜蘭,米雷,2011/6/25,5.2,3,11.4,6,36.8,4
12,宜蘭,米雷,2011/6/24,4.8,3,8.2,5,25.4,4
12,宜蘭,桑達,2011/5/28,8.5,5,13.3,6,3.9,4
12,宜蘭,艾利,2011/5/10,6.1,4,10.9,6,0,4
12,宜蘭,梅姬,2010/10/23,7.8,4,15.1,7,1.1,4
12,宜蘭,梅姬,2010/10/22,10.1,5,16.6,7,147.5,2
12,宜蘭,凡那比,2010/9/20,8.8,5,20,8,0,4
12,宜蘭,凡那比,2010/9/19,16.8,7,29.8,11,59.1,3
12,宜蘭,凡那比,2010/9/18,5.8,4,10.2,5,4.8,2
12,宜蘭,莫蘭蒂,2010/9/10,4.9,3,10.3,5,0.2,4
12,宜蘭,萊羅克,2010/9/2,6.8,4,14.4,7,0.5,4
12,宜蘭,萊羅克,2010/9/1,6.1,4,13.8,6,3.5,4
12,宜蘭,南修,2010/8/31,3.7,3,5.8,4,9.3,4
12,宜蘭,芭瑪,2009/10/6,9,5,15.5,7,28.7,2
12,宜蘭,芭瑪,2009/10/5,13.4,6,21.5,9,199,2
12,宜蘭,芭瑪,2009/10/4,12.6,6,18.8,8,148,4
12,宜蘭,莫拉克,2009/8/10,3.9,3,6.1,4,0.5,4
12,宜蘭,莫拉克,2009/8/9,4.2,3,7.1,4,7.2,4
12,宜蘭,莫拉克,2009/8/8,11.4,6,19.4,8,11.4,2
12,宜蘭,莫拉克,2009/8/7,16.3,7,28.5,11,35.1,3
12,宜蘭,莫拉克,2009/8/6,9.7,5,14.5,7,25.4,4
12,宜蘭,莫拉菲,2009/7/18,8.9,5,18.7,8,2.1,4
12,宜蘭,蓮花,2009/6/22,3.5,3,4.9,3,0,4
12,宜蘭,蓮花,2009/6/21,3.6,3,5.1,3,4.6,4
12,宜蘭,薔密,2008/9/29,8.3,5,19.3,8,33,2
12,宜蘭,薔密,2008/9/28,29.6,11,48.5,15,198,3
12,宜蘭,薔密,2008/9/27,8.2,5,13.2,6,54,4
12,宜蘭,哈格比,2008/9/23,8.7,5,16.1,7,3,4
12,宜蘭,哈格比,2008/9/22,7.3,4,14.4,7,5,4
12,宜蘭,辛樂克,2008/9/16,7.5,4,12.7,6,0,4
12,宜蘭,辛樂克,2008/9/15,3.7,3,5.5,4,21,4
12,宜蘭,辛樂克,2008/9/14,25.5,10,44.7,14,355.5,3
12,宜蘭,辛樂克,2008/9/13,18.7,8,38.3,13,141,3
12,宜蘭,辛樂克,2008/9/12,9.7,5,18.9,8,15.5,2
12,宜蘭,如麗,2008/8/21,5.4,3,11.1,6,0,4
12,宜蘭,如麗,2008/8/20,9.4,5,15.1,7,0,4
12,宜蘭,鳳凰,2008/7/29,8.9,5,20,8,1.2,4
12,宜蘭,鳳凰,2008/7/28,15.6,7,26.5,10,76.6,3
12,宜蘭,鳳凰,2008/7/27,11.5,6,22.1,9,46.5,4
12,宜蘭,卡玫基,2008/7/18,6.8,4,15.9,7,27.7,4
12,宜蘭,卡玫基,2008/7/17,11.5,6,20.8,9,22,2
12,宜蘭,米塔,2007/11/27,3.9,3,6.1,4,69.4,4
12,宜蘭,柯羅莎,2007/10/7,4,3,5.3,3,9.5,2
12,宜蘭,柯羅莎,2007/10/6,27.6,10,47.1,15,203,3
12,宜蘭,柯羅莎,2007/10/5,10.8,6,20,8,14.5,4
12,宜蘭,韋帕,2007/9/19,2.8,2,4.1,3,16.6,4
12,宜蘭,韋帕,2007/9/18,8.9,5,16.3,7,59.5,2
12,宜蘭,聖帕,2007/8/19,8.4,5,18.3,8,41.8,4
12,宜蘭,聖帕,2007/8/18,16.6,7,27.8,10,129.6,3
12,宜蘭,聖帕,2007/8/17,8.6,5,13.3,6,82.1,2
12,宜蘭,梧提,2007/8/9,7.2,4,12.7,6,2.5,4
12,宜蘭,帕布,2007/8/8,9.5,5,18.1,8,50,4
12,宜蘭,帕布,2007/8/7,8.1,5,13,6,136.7,4
12,宜蘭,珊珊,2006/9/16,11.4,6,20.4,8,30.6,4
12,宜蘭,珊珊,2006/9/15,6.8,4,13.9,7,42.4,4
12,宜蘭,桑美,2006/8/10,4.3,3,10.1,5,0,4
12,宜蘭,寶發,2006/8/9,9.9,5,15.4,7,13.5,4
12,宜蘭,寶發,2006/8/8,8.3,5,15.2,7,47,4
12,宜蘭,凱米,2006/7/26,4.8,3,10.7,5,13.3,4
12,宜蘭,凱米,2006/7/25,11.3,6,21.9,9,17,2
12,宜蘭,凱米,2006/7/24,9.8,5,16.8,7,12.2,4
12,宜蘭,碧利斯,2006/7/15,4.4,3,6.5,4,11.4,4
12,宜蘭,碧利斯,2006/7/14,6.1,4,12.4,6,7,4
12,宜蘭,碧利斯,2006/7/13,10.7,5,19.2,8,57,2
12,宜蘭,艾維尼,2006/7/9,6.1,4,8.6,5,9.8,4
12,宜蘭,艾維尼,2006/7/8,7.5,4,12.9,6,0,4
12,宜蘭,珍珠,2006/5/18,5.9,4,8.6,5,0.7,4
12,宜蘭,珍珠,2006/5/17,6.8,4,13.7,6,65.8,4
13,花蓮,天鵝,2015/8/23,9.2,5,17.7,8,24.5,4
13,花蓮,天鵝,2015/8/22,7,4,13.4,6,183,4
13,花蓮,天鵝,2015/8/21,5.6,4,8.5,5,26,4
13,花蓮,蘇迪勒,2015/8/9,11.2,6,17.3,8,11,4
13,花蓮,蘇迪勒,2015/8/8,29,11,43.5,14,157,3
13,花蓮,蘇迪勒,2015/8/7,19.2,8,39.2,13,36,3
13,花蓮,昌鴻,2015/7/11,5.1,3,7.5,4,0,4
13,花蓮,昌鴻,2015/7/10,5.5,4,7.6,4,0,4
13,花蓮,蓮花,2015/7/9,9.6,5,15.8,7,0,4
13,花蓮,蓮花,2015/7/8,9.9,5,15.4,7,4.5,4
13,花蓮,蓮花,2015/7/7,9.5,5,12.4,6,0,4
13,花蓮,紅霞,2015/5/11,7.5,4,12.1,6,18,4
13,花蓮,鳳凰,2014/9/22,7.7,4,12.8,6,0.5,4
13,花蓮,鳳凰,2014/9/21,11.4,6,19.5,8,152.5,2
13,花蓮,鳳凰,2014/9/20,6.1,4,8.8,5,3.5,4
13,花蓮,麥德姆,2014/7/23,24.4,9,34.6,12,179,3
13,花蓮,麥德姆,2014/7/22,15.6,7,25.3,10,145.5,3
13,花蓮,哈吉貝,2014/6/15,7.4,4,10.8,6,7.5,4
13,花蓮,菲特,2013/10/7,6.8,4,9.4,5,28,4
13,花蓮,菲特,2013/10/6,5.5,4,9.1,5,26,4
13,花蓮,菲特,2013/10/5,5.6,4,9.4,5,0,4
13,花蓮,天兔,2013/9/22,8.6,5,14.6,7,152.5,4
13,花蓮,天兔,2013/9/21,12.3,6,23,9,115,2
13,花蓮,天兔,2013/9/20,11.1,6,17.7,8,5.5,4
13,花蓮,康芮,2013/8/29,7.5,4,12.8,6,5.5,2
13,花蓮,康芮,2013/8/28,7.8,4,13.7,6,0.5,4
13,花蓮,潭美,2013/8/22,11.8,6,17.8,8,8.5,4
13,花蓮,潭美,2013/8/21,6.7,4,10.2,5,26,2
13,花蓮,西馬隆,2013/7/18,5,3,7.3,4,3.5,4
13,花蓮,蘇力,2013/7/13,13.9,7,23.7,9,6.5,3
13,花蓮,蘇力,2013/7/12,12.7,6,23,9,3,2
13,花蓮,杰拉華,2012/9/28,12.7,6,21.4,9,4.5,4
13,花蓮,天秤,2012/8/28,9.7,5,17.9,8,21,2
13,花蓮,天秤,2012/8/27,11.9,6,18,8,8,4
13,花蓮,天秤,2012/8/25,6.1,4,9.2,5,63,4
13,花蓮,天秤,2012/8/24,8.3,5,14.8,7,55.5,2
13,花蓮,天秤,2012/8/23,12.9,6,23.2,9,26,2
13,花蓮,天秤,2012/8/22,8.4,5,16.1,7,0,4
13,花蓮,啟德,2012/8/15,6,4,8,5,8.5,4
13,花蓮,海葵,2012/8/7,5.9,4,8.2,5,0,4
13,花蓮,蘇拉,2012/8/3,4.3,3,7.2,4,0,4
13,花蓮,蘇拉,2012/8/2,15.5,7,26.5,10,149.5,3
13,花蓮,蘇拉,2012/8/1,12.5,6,23.4,9,87,2
13,花蓮,蘇拉,2012/7/31,12.3,6,25.9,10,125,1
13,花蓮,杜蘇芮,2012/6/29,8.2,5,9.9,5,12.5,4
13,花蓮,泰利,2012/6/21,6,4,8.2,5,4,4
13,花蓮,泰利,2012/6/20,4.6,3,6.7,4,23.5,2
13,花蓮,南瑪都,2011/8/31,4.2,3,6.3,4,0,4
13,花蓮,南瑪都,2011/8/30,8.3,5,12.3,6,0.5,4
13,花蓮,南瑪都,2011/8/29,11.4,6,16.3,7,63.5,2
13,花蓮,南瑪都,2011/8/28,8.5,5,16.4,7,280,4
13,花蓮,梅花,2011/8/6,6.8,4,8.8,5,0,4
13,花蓮,梅花,2011/8/5,5.7,4,8.9,5,0,4
13,花蓮,米雷,2011/6/25,7.7,4,10.4,5,1.5,4
13,花蓮,米雷,2011/6/24,8.8,5,15.7,7,2.5,4
13,花蓮,桑達,2011/5/28,9.5,5,17.2,8,15,4
13,花蓮,艾利,2011/5/10,7.2,4,9.4,5,15.5,4
13,花蓮,梅姬,2010/10/23,9,5,12.7,6,1,4
13,花蓮,梅姬,2010/10/22,8.6,5,16.4,7,27.5,4
13,花蓮,凡那比,2010/9/20,9.1,5,14.4,7,19,4
13,花蓮,凡那比,2010/9/19,30.1,11,58.4,17,225.1,3
13,花蓮,凡那比,2010/9/18,6.5,4,8.7,5,0,2
13,花蓮,莫蘭蒂,2010/9/10,10.8,6,17,7,31,4
13,花蓮,萊羅克,2010/9/2,6.7,4,8.9,5,4.5,4
13,花蓮,萊羅克,2010/9/1,7.6,4,13.1,6,67,4
13,花蓮,南修,2010/8/31,6.4,4,10.2,5,0,4
13,花蓮,芭瑪,2009/10/6,10.5,5,17.9,8,120,4
13,花蓮,芭瑪,2009/10/5,8.8,5,14.6,7,330,4
13,花蓮,芭瑪,2009/10/4,5.8,4,10.1,5,58.5,4
13,花蓮,莫拉克,2009/8/10,4.2,3,6.1,4,0.5,4
13,花蓮,莫拉克,2009/8/9,9,5,15.4,7,27,4
13,花蓮,莫拉克,2009/8/8,18.5,8,26.4,10,57,1
13,花蓮,莫拉克,2009/8/7,25.7,10,45.5,14,59,3
13,花蓮,莫拉克,2009/8/6,6.8,4,10.1,5,3.5,4
13,花蓮,莫拉菲,2009/7/18,12.3,6,17.5,8,43.5,4
13,花蓮,蓮花,2009/6/22,7.5,4,10.5,5,0,4
13,花蓮,蓮花,2009/6/21,7.7,4,11.1,6,74.5,4
13,花蓮,薔密,2008/9/29,8.6,5,13.4,6,9.5,4
13,花蓮,薔密,2008/9/28,22.8,9,39.6,13,238,3
13,花蓮,薔密,2008/9/27,11.6,6,20.6,8,7.9,4
13,花蓮,哈格比,2008/9/23,8.6,5,14,7,17,4
13,花蓮,哈格比,2008/9/22,8,5,14.6,7,30.5,4
13,花蓮,辛樂克,2008/9/16,4,3,7,4,0,4
13,花蓮,辛樂克,2008/9/15,4.7,3,6.7,4,32.5,4
13,花蓮,辛樂克,2008/9/14,12.1,6,19.8,8,36.5,2
13,花蓮,辛樂克,2008/9/13,10.3,5,15.1,7,26,2
13,花蓮,辛樂克,2008/9/12,11.8,6,17.9,8,22.5,4
13,花蓮,如麗,2008/8/21,9.9,5,14.4,7,0,4
13,花蓮,如麗,2008/8/20,6.8,4,8.9,5,0.2,4
13,花蓮,鳳凰,2008/7/29,15.6,7,22.8,9,70.5,1
13,花蓮,鳳凰,2008/7/28,20,8,35,12,263.5,3
13,花蓮,鳳凰,2008/7/27,16.1,7,25.3,10,71,3
13,花蓮,卡玫基,2008/7/18,7.8,4,12,6,55.5,4
13,花蓮,卡玫基,2008/7/17,13.5,6,24.4,9,156.5,4
13,花蓮,米塔,2007/11/27,13.6,6,27.2,10,44,1
13,花蓮,柯羅莎,2007/10/7,10.2,5,13.9,7,1.5,4
13,花蓮,柯羅莎,2007/10/6,22.7,9,41.1,13,67,3
13,花蓮,柯羅莎,2007/10/5,14.8,7,26.3,10,11.2,1
13,花蓮,韋帕,2007/9/19,5.7,4,8.3,5,15,4
13,花蓮,韋帕,2007/9/18,5.8,4,8,5,16.5,4
13,花蓮,聖帕,2007/8/19,14,7,21.3,9,42,1
13,花蓮,聖帕,2007/8/18,22.2,9,30.3,11,204.5,3
13,花蓮,聖帕,2007/8/17,13.5,6,27.1,10,92.5,3
13,花蓮,梧提,2007/8/9,8.6,5,10.6,5,9.5,2
13,花蓮,帕布,2007/8/8,7.8,4,13.3,6,205.5,4
13,花蓮,帕布,2007/8/7,8.4,5,14.4,7,232,4
13,花蓮,珊珊,2006/9/16,6.6,4,10,5,2.5,4
13,花蓮,珊珊,2006/9/15,9.4,5,18.1,8,12,4
13,花蓮,桑美,2006/8/10,10.1,5,11.9,6,0,4
13,花蓮,寶發,2006/8/9,9,5,15.7,7,125.5,4
13,花蓮,寶發,2006/8/8,9.5,5,20.1,8,66,4
13,花蓮,凱米,2006/7/26,10.4,5,13.9,7,32,4
13,花蓮,凱米,2006/7/25,15.3,7,22.9,9,38,3
13,花蓮,凱米,2006/7/24,13.4,6,19.2,8,28.5,4
13,花蓮,碧利斯,2006/7/15,13.9,7,21.5,9,45.5,1
13,花蓮,碧利斯,2006/7/14,13.1,6,18.4,8,16.5,4
13,花蓮,碧利斯,2006/7/13,14.7,7,26.4,10,26,3
13,花蓮,艾維尼,2006/7/9,4.5,3,6.5,4,1.5,4
13,花蓮,艾維尼,2006/7/8,5.7,4,7.3,4,0,4
13,花蓮,珍珠,2006/5/18,10.2,5,15.9,7,9,4
13,花蓮,珍珠,2006/5/17,12.1,6,15.4,7,127.5,4
14,臺東,天鵝,2015/8/23,3.4,3,8.6,5,0.6,4
14,臺東,天鵝,2015/8/22,5.1,3,12.4,6,73.6,4
14,臺東,天鵝,2015/8/21,6.2,4,14.5,7,17.5,4
14,臺東,蘇迪勒,2015/8/9,5.9,4,13.9,7,0,4
14,臺東,蘇迪勒,2015/8/8,10.6,5,26.5,10,21,3
14,臺東,蘇迪勒,2015/8/7,4.2,3,11.4,6,4.8,2
14,臺東,昌鴻,2015/7/11,6.3,4,14.4,7,0,4
14,臺東,昌鴻,2015/7/10,3.4,3,7.8,4,0,4
14,臺東,蓮花,2015/7/9,3.1,2,8.6,5,0.5,4
14,臺東,蓮花,2015/7/8,5.5,4,13.4,6,83.5,4
14,臺東,蓮花,2015/7/7,3,2,8,5,34.8,4
14,臺東,紅霞,2015/5/11,4.5,3,10,5,26.5,4
14,臺東,鳳凰,2014/9/22,6.8,4,16.4,7,0,4
14,臺東,鳳凰,2014/9/21,7.6,4,22.5,9,174.5,2
14,臺東,鳳凰,2014/9/20,2.9,2,7,4,57.5,2
14,臺東,麥德姆,2014/7/23,11.9,6,26.6,10,85.5,3
14,臺東,麥德姆,2014/7/22,10.6,5,25.2,10,108.5,3
14,臺東,哈吉貝,2014/6/15,2.6,2,6.9,4,54.5,4
14,臺東,菲特,2013/10/7,3.3,2,7.8,4,0.1,4
14,臺東,菲特,2013/10/6,3.6,3,8,5,0,4
14,臺東,菲特,2013/10/5,2.8,2,6.4,4,0,4
14,臺東,天兔,2013/9/22,5.3,3,12.5,6,31.5,4
14,臺東,天兔,2013/9/21,8.8,5,24.5,10,185,3
14,臺東,天兔,2013/9/20,7.3,4,16.6,7,1.6,4
14,臺東,康芮,2013/8/29,6,4,17.6,8,20.5,4
14,臺東,康芮,2013/8/28,3.4,3,9.2,5,2.9,4
14,臺東,潭美,2013/8/22,7.6,4,16.8,7,6.9,4
14,臺東,潭美,2013/8/21,6.3,4,14.1,7,5,4
14,臺東,西馬隆,2013/7/18,2.5,2,5.6,4,48,4
14,臺東,蘇力,2013/7/13,6.8,4,20.5,8,12,2
14,臺東,蘇力,2013/7/12,3.6,3,7.9,4,0,4
14,臺東,杰拉華,2012/9/28,4.8,3,11.3,6,0,4
14,臺東,天秤,2012/8/28,8.6,5,19.7,8,36,2
14,臺東,天秤,2012/8/27,4.5,3,10.7,5,66.7,4
14,臺東,天秤,2012/8/25,5.5,4,11.4,6,50.4,4
14,臺東,天秤,2012/8/24,15.3,7,33.9,12,221.5,3
14,臺東,天秤,2012/8/23,7.4,4,20.4,8,40.6,2
14,臺東,天秤,2012/8/22,3.2,2,6.4,4,0,4
14,臺東,啟德,2012/8/15,5,3,10.1,5,37,4
14,臺東,海葵,2012/8/7,3.5,3,5.5,4,0,4
14,臺東,蘇拉,2012/8/3,6,4,13.7,6,0,4
14,臺東,蘇拉,2012/8/2,6.3,4,17.5,8,2.8,4
14,臺東,蘇拉,2012/8/1,5.5,4,13.9,7,9.5,4
14,臺東,蘇拉,2012/7/31,6.3,4,17.5,8,27,4
14,臺東,杜蘇芮,2012/6/29,3.5,3,7.3,4,20,4
14,臺東,泰利,2012/6/21,4.8,3,12,6,13.5,4
14,臺東,泰利,2012/6/20,7.3,4,15.5,7,68,2
14,臺東,南瑪都,2011/8/31,4.7,3,12.7,6,9,4
14,臺東,南瑪都,2011/8/30,7.2,4,14.3,7,30.5,4
14,臺東,南瑪都,2011/8/29,7.9,4,16.8,7,58.5,2
14,臺東,南瑪都,2011/8/28,7.6,4,17,7,236.5,2
14,臺東,梅花,2011/8/6,2.9,2,5.3,3,0,4
14,臺東,梅花,2011/8/5,2.7,2,5.7,4,0,4
14,臺東,米雷,2011/6/25,5.5,4,11.9,6,2.5,4
14,臺東,米雷,2011/6/24,6.3,4,13.8,6,5,4
14,臺東,桑達,2011/5/28,5.2,3,12.7,6,8,4
14,臺東,艾利,2011/5/10,5.3,3,12.1,6,15.3,4
14,臺東,梅姬,2010/10/23,4.2,3,8,5,6.2,2
14,臺東,梅姬,2010/10/22,5.1,3,11.7,6,67.5,2
14,臺東,凡那比,2010/9/20,6.1,4,13.4,6,75.1,2
14,臺東,凡那比,2010/9/19,11.9,6,25.8,10,115.1,3
14,臺東,凡那比,2010/9/18,2.9,2,5.7,4,0,2
14,臺東,莫蘭蒂,2010/9/10,4.2,3,11.7,6,25.5,4
14,臺東,萊羅克,2010/9/2,3.8,3,7.1,4,44.5,4
14,臺東,萊羅克,2010/9/1,8.1,5,17.5,8,100,4
14,臺東,南修,2010/8/31,8.6,5,17.1,7,5.5,4
14,臺東,芭瑪,2009/10/6,7.1,4,14,7,26.5,4
14,臺東,芭瑪,2009/10/5,3.6,3,7.6,4,67,4
14,臺東,芭瑪,2009/10/4,6.9,4,14.6,7,31.5,4
14,臺東,莫拉克,2009/8/10,8.6,5,17.3,8,0,4
14,臺東,莫拉克,2009/8/9,10.4,5,22.1,9,29.5,2
14,臺東,莫拉克,2009/8/8,13.2,6,26.3,10,68,3
14,臺東,莫拉克,2009/8/7,7.5,4,16.1,7,42.8,2
14,臺東,莫拉克,2009/8/6,2.7,2,5.2,3,0,4
14,臺東,莫拉菲,2009/7/18,5.7,4,12.4,6,36.4,4
14,臺東,蓮花,2009/6/22,5.6,4,15.3,7,0.3,4
14,臺東,蓮花,2009/6/21,9.3,5,17.7,8,29.9,4
14,臺東,薔密,2008/9/29,9.8,5,20.9,9,7,2
14,臺東,薔密,2008/9/28,8.7,5,23.4,9,46.5,2
14,臺東,薔密,2008/9/27,7.3,4,16.6,7,1,4
14,臺東,哈格比,2008/9/23,6.5,4,13.5,6,71.9,4
14,臺東,哈格比,2008/9/22,7.9,4,17.1,7,73.5,4
14,臺東,辛樂克,2008/9/16,3.5,3,5.7,4,0,4
14,臺東,辛樂克,2008/9/15,8.6,5,17.5,8,0,4
14,臺東,辛樂克,2008/9/14,8.2,5,24.5,10,24,3
